"Dataset Name","Dataset Code","Country Name","Country Code","Indicator Name","Indicator Code","Metadata Attribute","Metadata Value","Frequency"
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Indicator Name","Official Debt, Debtor, Percent of GDP, Percent",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Indicator SDMX Code","D_G_GDP_PT",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Indicator SDMX Name","Official Debt, Debtor, Percent of GDP, Percent",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Indicator Short Name","Official Debt, Debtor, Percent of GDP, Percent",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Indicator Sort Order","25",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Indicator Source Code","DG|PGDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Indicator Source Code - Collection","DG|PGDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Indicator Source Code - Dissemination","DG_GDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Indicator Source Code - EDD","DG|PGDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Indicator Topic","Fiscal Sector",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Official Debt, Debtor, Percent of GDP, Percent","D_G_GDP_PT","Indicator Unit","Percent",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Alternate Publication Codes","E-Library Concept: IAR_BP6, Unit: MONTH",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Code","IAR_BP6_MI_MH",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Concept","Reserves, Net of imported goods and services",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator CTS Code","IAR_BP6",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Definition","",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Dissemination Name","Reserves months of imports",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Full Name","IIP, Assets, International Reserve Assets, Gross Stock (Identical to IAR and RAFA), Months, Months",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Key Indicator","Other Indicator",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Methodology","Balance of Payments Manual, 6th Edition",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Mobile","24",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Name","Reserves, Net, Months of imported goods and services, Months",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator SDMX Code","IAR_BP6_MI_MH",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator SDMX Name","Reserves, Net, Months of imported goods and services, Months",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Short Name","Reserves, Net, Months of imported goods and services, Months ",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Sort Order","18",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Source Code","IAR_BP6|MONTH",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Source Code - Collection","IAR_BP6|MONTH",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Source Code - Dissemination","IAR_BP6_MI",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Source Code - EDD","IAR_BP6|MONTH",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Topic","External Sector",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Reserves, Net, Months of imported goods and services, Months","IAR_BP6_MI_MH","Indicator Unit","Months",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Alternate Publication Codes","E-Library Concept: GGR_G01, Unit: PGDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Code","GGR_G01_GDP_PT",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Concept","Revenue (Gen. Govt.)",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator CTS Code","GGR_G01",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Definition","",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Dissemination Name","Fiscal Revenue (excluding grants) % of GDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Full Name","Fiscal, General Government, Revenue, 2001 Manual, Percent of GDP, Percent",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Key Indicator","Other Indicator",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Methodology","Government Finance Statistics Manual 2001",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Mobile","25",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Name","Revenue (Gen. Govt.), Percent of GDP, Percent",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator SDMX Code","GGR_G01_GDP_PT",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator SDMX Name","Revenue (Gen. Govt.), Percent of GDP, Percent",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Short Name","Revenue (Gen. Govt.), Percent of GDP, Percent",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Sort Order","10",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Source Code","GGR_G01|PGDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Source Code - Collection","GGR_G01|PGDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Source Code - Dissemination","GGRXG_GDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Source Code - EDD","GGR_G01|PGDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Topic","Fiscal Sector",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Revenue (Gen. Govt.), Percent of GDP, Percent","GGR_G01_GDP_PT","Indicator Unit","Percent",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Alternate Publication Codes","E-Library Concept: TTT, Unit: D",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Code","TTT_IX",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Concept","Terms of Trade for Goods",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator CTS Code","TTT",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Definition","",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Dissemination Name","Terms of Trade on Goods",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Full Name","External Trade, Terms of Trade, Index",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Key Indicator","Other Indicator",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Mobile","26",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Name","Terms of Trade for Goods, Index",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator SDMX Code","TTT_IX",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator SDMX Name","Terms of Trade for Goods, Index",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Short Name","Terms of Trade for Goods, Index",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Sort Order","26",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Source Code","TTT|D",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Source Code - Collection","TTT|D",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Source Code - Dissemination","TTT",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Source Code - EDD","TTT|D",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Topic","External Sector",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Terms of Trade for Goods, Index","TTT_IX","Indicator Unit","Index",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Alternate Publication Codes","E-Library Concept: GGX_G01, Unit: PGDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Code","GGX_G01_GDP_PT",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Concept","Total Expenditure (Gen. Govt.)",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator CTS Code","GGX_G01",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Definition","",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Dissemination Name","Fiscal Expenditure % of GDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Full Name","Fiscal, General Government, Memo Item: Expenditure, 2001 Manual, Percent of GDP, Percent",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Key Indicator","Other Indicator",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Methodology","Government Finance Statistics Manual 2001",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Mobile","1",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Name","Total Expenditure (Gen. Govt.), Percent of GDP, Percent",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator SDMX Code","GGX_G01_GDP_PT",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator SDMX Name","Total Expenditure (Gen. Govt.), Percent of GDP, Percent",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Short Name","Total Expenditure (Gen. Govt.), Percent of GDP, Percent",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Sort Order","11",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Source Code","GGX_G01|PGDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Source Code - Collection","GGX_G01|PGDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Source Code - Dissemination","GGX_GDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Source Code - EDD","GGX_G01|PGDP",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Topic","Fiscal Sector",""
"Sub-Saharan Africa Regional Economic Outlook (AFRREO)","AFRREO","","","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Indicator Unit","Percent",""
